☘️4GTV,#genre# 
Vasantham,P2p://generationnexxxt.com:19806/cc7a8a329a9f4c2cac0bf4df02cb6b6e
CNA,P2p://generationnexxxt.com:19806/061076408ecc4e4c97af6cbe74f897d9
Mediacorp U,P2p://generationnexxxt.com:19806/56d9f8daf4584cc5af47c72f471ae9d7
Euronews,P2p://generationnexxxt.com:19806/43dedaf8037e43ceb06f46baa4391692
Fight Sports,P2p://generationnexxxt.com:19806/afba524c846148f98685fb42b776435c
GEM,P2p://generationnexxxt.com:19806/fa0c81ad25f84ef5bdecb3745934a185
Fox News,P2p://generationnexxxt.com:19806/a6e8a65e41004e1dbc0ee1c762a5d30e
东森亚洲卫视,P2p://generationnexxxt.com:19806/7a269b8d3db44d3993876ad9ca3bd369
Thrill,P2p://generationnexxxt.com:19806/d20fff7aa7d64ab19d2a39da2970734a
TVBS亚洲,P2p://generationnexxxt.com:19806/7e8e3f90c0434b8d8c0e423e5cb9fbfb
NBA,P2p://generationnexxxt.com:19806/7d628a22124a41a59ae81c474d07f573
Fox News(B),P2p://generationnexxxt.com:19806/95842d0c7228442a91d0e8a46a8ee1c9
Mediacorp U(B),P2p://generationnexxxt.com:19806/56430c3beb8449ee94bd402c0860e524
Mediacorp 8(B),P2p://generationnexxxt.com:19806/c73aecdd56e54263975801fb3af30ff5
----日本----,http://123.123
NHK-G综合,P2p://generationnexxxt.com:19806/55cb7e54e0ce4a35be97e49669a2f8a8
NHK-E教育,P2p://generationnexxxt.com:19806/8935e2b129e645e4af642f99cdc2de81
日本テレビ,P2p://generationnexxxt.com:19806/85374777f40d44a785f17ab7912e267e
TBSテレビ,P2p://generationnexxxt.com:19806/2de1ec1252694a31919a78131a24eb43
テレビ东京,P2p://generationnexxxt.com:19806/1a823472c62148dd96e66a8a392c22db
フジテレビ,P2p://generationnexxxt.com:19806/5cf652dff531434b8319a56b17739a1b
読売テレビ,P2p://generationnexxxt.com:19806/ea67f8077183401b9cd427fe6c60ff43
関西テレビ,P2p://generationnexxxt.com:19806/e6990969a8ff44d3a2393dc2740b199d
KBS京都,P2p://generationnexxxt.com:19806/ec891c1f1f57494cbcd94e4244363bb1
毎日放送,P2p://generationnexxxt.com:19806/89122299c61c47028e662cc5f18904a7
朝日放送,P2p://generationnexxxt.com:19806/ecb1db90b25142f0a02ce3b2a252e9ee
テレビ大坂,P2p://generationnexxxt.com:19806/730fd599b2c94f779bd17ff2976fbccb
BS-1,P2p://generationnexxxt.com:19806/32b371c498764d679ba7de1a2881eb92
BS日テレ,P2p://generationnexxxt.com:19806/1cc0f6a660864a0cbc62cc717f9be80c
BS朝日,P2p://generationnexxxt.com:19806/66b44ed5654d450cac9c7f5218eae625
BS-TBS,P2p://generationnexxxt.com:19806/9ad609502c5541e5b3ef94e241f505d4
BS11,P2p://generationnexxxt.com:19806/485dfb484fd44679b4c282e65ce5d40e
BSフジ,P2p://generationnexxxt.com:19806/d9ef0270b9284921846d422841f2690c
WOWOWプライム,P2p://generationnexxxt.com:19806/0ffe438d9ca34c629ea1a2f438e00019
WOWOWライブ,P2p://generationnexxxt.com:19806/32a0a3d3f1f54d50af14f2fb0d3597e1
WOWOWシネマ,P2p://generationnexxxt.com:19806/118aac938d16456ab3eda2a9e259b3fa
スター?チャンネル1,P2p://generationnexxxt.com:19806/6759e1454fc6454a97bb8deeccc4804a
スター?チャンネル2,P2p://generationnexxxt.com:19806/ef090d23f7244bd09d2b132dd7b9fef0
スター?チャンネル3,P2p://generationnexxxt.com:19806/8b63602b924c44af8008ff3b08db8c01
BSアニマックス,P2p://generationnexxxt.com:19806/ce9598c90ce54c15bc00d894e3b4982f
J Sports 1,P2p://generationnexxxt.com:19806/227ef9c657764acb9515e68d4e65bbea
J Sports 2,P2p://generationnexxxt.com:19806/8b5d5bd857e649efa0b1e9263d8ca71f
J Sports 3,P2p://generationnexxxt.com:19806/22f6f477f6f848b583541980c9f087bc
J Sports 4,P2p://generationnexxxt.com:19806/6d125610fe1745e9b27ef5d6f88302fd
Green Channel,P2p://generationnexxxt.com:19806/1adccd3fe34c45fca9a826b721586180
ゴルフネットワークHD,P2p://generationnexxxt.com:19806/86401e099eda4c04bfa16fa6a9dce871
时代剧専门チャンネル,P2p://generationnexxxt.com:19806/fbc6e4a583684e9f8bfcbd47f6fad03f
Music Japan TV,P2p://generationnexxxt.com:19806/eac0fadf3f7e4242b1282d1b3d9b4b08
キッズステーションHD,P2p://generationnexxxt.com:19806/aa92838de18447d8993403c0d1b19718
ディスカバリーチャンネル,P2p://generationnexxxt.com:19806/c0cf323bc9804ebfb4dd3265f5fd4261
ナショナルジオグラフィック,P2p://generationnexxxt.com:19806/6b99b001030a4c009a719ee6dccdf8ed
日テレNEWS 24,P2p://generationnexxxt.com:19806/37099dee855448b0845c0bce833c9a14
旅チャンネル,P2p://generationnexxxt.com:19806/0201dfaf0ccb4c9288fc56724a0bbffc
----韩国----,http://123.123
Arirang,P2p://generationnexxxt.com:19806/5260ebd503c84b62bb0c9cd0d1e33223
KBS1,P2p://generationnexxxt.com:19806/003ff31b09d841ad9775c0fd703d7ca4
KBS2,P2p://generationnexxxt.com:19806/2738ccfca9bf478fabe58a315dcab4af
KBS Drama,P2p://generationnexxxt.com:19806/3ad3967ac71b4ec1b5f386a38bb6feee
KBS Joy,P2p://generationnexxxt.com:19806/4a47b40749c443c59faac0700e061129
SBS,P2p://generationnexxxt.com:19806/52bdf003e484446f83ee00f00fd5b90f
SBS Biz,P2p://generationnexxxt.com:19806/dd4877981b474b3489c649836727d355
JTBC,P2p://generationnexxxt.com:19806/4ec82c36dd4043df9f31f0b2ee907277
EBS,P2p://generationnexxxt.com:19806/4c8f9aabbe534d29890f7a2d75f8b3b0
YTN,P2p://generationnexxxt.com:19806/0d09e3a2d01b42f7921db3ada4647b2b
Mnet,P2p://generationnexxxt.com:19806/7cf860c0828a4e4181e5801a11306088
tvN,P2p://generationnexxxt.com:19806/45cb5d3ff4f842178bd262ac32891a0c
OCN,P2p://generationnexxxt.com:19806/4475e43ba7684b34acb1711ddd2cf347
OCN Movies,P2p://generationnexxxt.com:19806/440567fb2e054f1d81e5e130c2b3b14a
TV Chosun,P2p://generationnexxxt.com:19806/56da69a61ea04b729b08dd03f24f8dde
MBC,P2p://generationnexxxt.com:19806/eeec1b536c6e4401866b819b9f9331d9
MBN,P2p://generationnexxxt.com:19806/231a17a181914f82a83bfa41c16fd683
Tooniverse,P2p://generationnexxxt.com:19806/606e92a1a9484092ad790fe8ca7456d5
SPOTV,P2p://generationnexxxt.com:19806/db790c95c4d34c02b9a280e4b4889af3
JTBC GOLF,P2p://generationnexxxt.com:19806/31e1f7cc5d2b451683419f3842920201
----泰国----,http://123.123
Channel 5,P2p://generationnexxxt.com:19806/017fd55e92854a829db7f5c8c3150376
NBT,P2p://generationnexxxt.com:19806/6a9f6eb4f975417398c793903dc83e40
TNN 16,P2p://generationnexxxt.com:19806/7462454333594bef83cd252fa653d14e
JKN 18,P2p://generationnexxxt.com:19806/5e7619bcc3d648419a7be15d55b0a6df
Voice TV,P2p://generationnexxxt.com:19806/410f7c30bf2c462da325f3e92aa87770
Nation TV,P2p://generationnexxxt.com:19806/81cc25cf74bf4b7da0c9808eb71bbabd
Workpoint TV,P2p://generationnexxxt.com:19806/7853aa1dfbce427ca19bca36ecc637d7
true4U,P2p://generationnexxxt.com:19806/190b17acdeb249199f6d98b67c4e2cb2
GMM 25,P2p://generationnexxxt.com:19806/f5027310387c484abc5ae165814af37c
Channel 8,P2p://generationnexxxt.com:19806/057c93df99e844a18f1b9ccbfba9fb08
Mono 29,P2p://generationnexxxt.com:19806/3cbbe1465cca4024abf9fe23377b579b
MCOT,P2p://generationnexxxt.com:19806/b1128d0cfda64cf3b23cf9e57a0df8a4
ONE,P2p://generationnexxxt.com:19806/542965f139384bafaeb797727b4a5240
Thairath TV,P2p://generationnexxxt.com:19806/ad23d38f6a18443286cf0aeb1bb10f05
Channel 3,P2p://generationnexxxt.com:19806/707caac6181641ec843aab24cc5193b1
Amarin TV,P2p://generationnexxxt.com:19806/8624367116444cd984a9c2d62397fb56
Channel 7,P2p://generationnexxxt.com:19806/ae06a3f04cd647fab63393ac3ba43692
PPTV,P2p://generationnexxxt.com:19806/7bceb6a1351c4f538546eed405ec8ed4
Thai Parliament TV,P2p://generationnexxxt.com:19806/da7d300585c943c4ba12762f1d1c0dcf
Thai PBS,P2p://generationnexxxt.com:19806/32e2c08660124d7dae8c93085d5e82c7
News 1,P2p://generationnexxxt.com:19806/ed92062ce02e4f978d104a3e1a94b850
TVB Thai,P2p://generationnexxxt.com:19806/99c848d8d2b947348da447495b7f2c42
Bluesky,P2p://generationnexxxt.com:19806/6c091bd3b2614d4a9244d0d1ea9720fc
Top News,P2p://generationnexxxt.com:19806/2583f8f3552a4881ae24c14412298a42
----北美----,http://123.123
CNBC,P2p://generationnexxxt.com:19806/0c7b37b4c3254709945af2916fe4848b
Bloomberg TV,P2p://generationnexxxt.com:19806/b7a11fd04a2f4a44acdab32693edee1e
ESPN,P2p://generationnexxxt.com:19806/55e3380104b04f598347c35220189f7a
600TV,P2p://generationnexxxt.com:19806/cc580b16770e42c081a08a4ee737b28b
CBSN,P2p://generationnexxxt.com:19806/3d6d0c5a24e847369695ae867576a4e9
NBA,P2p://generationnexxxt.com:19806/7d628a22124a41a59ae81c474d07f573
新时代1(西部),P2p://generationnexxxt.com:19806/977f1634589e4a7395f16cb7fd7427f7
新时代2,P2p://generationnexxxt.com:19806/fad292ccc0c8437fb2298e8292ab8061
新时代1(东部),P2p://generationnexxxt.com:19806/5f4a12c22b034d9ba0e25a25fb608dbe
城市电视,P2p://generationnexxxt.com:19806/a776c5e7c2da439392d6b3594656029a
Fox News,P2p://generationnexxxt.com:19806/f8b4af1fac554568956d500f533ed0cf
BBC World News,P2p://generationnexxxt.com:19806/f666946be06f45e8a2e08ebf1136d385
CNN USA,P2p://generationnexxxt.com:19806/2c9b8717e3bc4b01b2a76d8ae7ad9776
CBC News,P2p://generationnexxxt.com:19806/fda21da704634e48b989ed9d33807e01
MSNBC,P2p://generationnexxxt.com:19806/81bf2e7056d94f06a8efb784036f8d38
CTV News,P2p://generationnexxxt.com:19806/236beb5caf9a4a66afcca1d7cc0a104d
Business News Network,P2p://generationnexxxt.com:19806/0634014988a34226a3a034b527309099
CP24,P2p://generationnexxxt.com:19806/1e461dd783af47a395e0bb79180148d2
The Weather Network,P2p://generationnexxxt.com:19806/95294525f47d423081bec37b4a5f1537
The Weather Channel,P2p://generationnexxxt.com:19806/118d5553ab4e4acc946d08c9d2299949
KOMO 4 TV,P2p://generationnexxxt.com:19806/7d79fd423049423e8337aeac5a1eb9a0
🌶142,#genre#
东森新闻,p6p://142.54.189.230:2215/64df0db3000d67790493aeaf65c56300.ts
中天新闻,p6p://142.54.189.230:2215/64de52a70006e20d01b906297b7d0f95.ts
TVBS,p6p://142.54.189.230:2215/64ee8f86000f01404126cf5454652cbc.ts
TVBS新闻,p6p://142.54.189.230:2215/64df0c5d000a530d048e75f37b155008.ts
三立新闻,p6p://142.54.189.230:2215/64df114a00089e6504a1b34e5ec80344.ts
年代新闻,p6p://142.54.189.230:2215/64df11830008ea4904a2921502394fe8.ts
民视新闻台,p6p://142.54.189.230:2215/64f46a20000732005804b6f0026159f5.ts
华视新闻,p6p://142.54.189.227:2215/64704ccb000e55d30468929c06f5128a.ts
台视新闻,p6p://142.54.189.227:2215/647037bb000df61304164c0d5b620943.ts
中视新闻,p6p://142.54.189.227:2215/647037e80008d62f0416fa7d454c3c2b.ts
台视财经,p6p://htvro.8800.org:2378/60787d8f000c4cb9043edc502306333d.ts
三立新闻,p6p://142.54.189.227:2215/646f946a00001d8501985459609d0d8b.ts
非凡商业,p6p://142.54.189.230:2215/64df45be00022c98056e96c83cf40f33.ts
民视,p6p://142.54.189.230:2215/64ee9157000c6779412de71057993aba.ts
民视第一台,p6p://htvro.8800.org:2378/60787d17000df328043d08010f060260.ts
民视台湾台,p6p://htvro.8800.org:2378/607878e0000c3ebe042c90c064420758.ts
华视,p6p://142.54.189.230:2215/64df425800075d5a056151b0773f199c.ts
台视,p6p://142.54.189.230:2215/64df1280000382f804a66cf66f723cd5.ts
中视,p6p://142.54.189.230:2215/64df41f1000a990f055fc03352b3517c.ts
中视经典,p6p://htvro.8800.org:2378/60787b89000bec840436f4cf1cd9780e.ts
纬来综合,p6p://142.54.189.230:2215/64df43e300075980056758a83a2b540c.ts
纬来日本,p6p://142.54.189.230:2215/64df443f00095d370568c085157977f8.ts
台视原住民,p6p://htvro.8800.org:2378/60787e40000bd80304418f98784f64d4.ts
JET综合,p6p://142.54.189.227:2215/646fe8ca00036bdf02e1ebe52a0e4ada.ts
八大第一台,p6p://142.54.189.230:2215/64df428e000c6d3f056225e83e547c64.ts
卫视中文,p6p://142.54.189.230:2215/64df454c000c128a056cdc0835e81587.ts
中天综合,p6p://142.54.189.227:2215/64706af500065ec704de64a959a666e7.ts
三立台湾,p6p://142.54.189.230:2215/64df120c000d1ba704a4aa47660f072a.ts
八大戏剧,p6p://142.54.189.230:2215/64df42c10009db1b0562ec745e7901e2.ts
八大综艺,p6p://142.54.189.230:2215/64df42f20009ad300563abdc15e323c9.ts
纬来戏剧,p6p://142.54.189.230:2215/64df437200095ddd05659fbd043c428f.ts
纬来育乐,p6p://142.54.189.230:2215/64df43ac00074b2b056681d0209227db.ts
中视青采,p6p://htvro.8800.org:2378/60787bf6000e720004389f4139104eb6.ts
三立都会,p6p://142.54.189.230:2215/64df11b100009de604a343a26d5e011f.ts
国兴卫视,p6p://142.54.189.227:2215/64706d950003367704e8a4dd36602f23.ts
东森电影,p6p://142.54.189.230:2215/64df13a000050e5604aad25477514fbe.ts
东森戏剧,p6p://142.54.189.230:2215/64df12c40004572504a776c51f557ae3.ts
卫视电影,p6p://142.54.189.230:2215/64df12f700010de304a83d325efd0c7f.ts
纬来电影,p6p://142.54.189.230:2215/64df13210009342a04a8e3556bf668f8.ts
星卫娱乐,p6p://htvro.8800.org:2378/6076e90e00079657026c789527cb0c41.ts
好莱坞,p6p://142.54.189.230:2215/64df134600097ad804a973ed5c03697a.ts
starhd,p6p://142.54.189.227:2215/64706b5100074b0604dfcc476a451865.ts
max,p6p://142.54.189.230:2215/64df5bda0009868805c4f60d115c76bc.ts
卫视西片,p6p://142.54.189.230:2215/64df451b000e2b1f056c1d2d4c8a5a43.ts
AXN,p6p://142.54.189.230:2215/64df122d0005c00804a5294b00f52204.ts
HBO,p6p://142.54.189.230:2215/64df12580002b58d04a5d077677d6597.ts
HBOHITS,p6p://142.54.189.230:2215/64df45eb000de73e056f498e2cb767d8.ts
HBO Family,p6p://142.54.189.230:2215/64df46550004bc4d0570e54c39ee24dd.ts
HBOSignature,p6p://142.54.189.230:2215/64df46220007117705701eb010a05e11.ts
亚洲旅游,p6p://142.54.189.230:2215/64df458d0000b197056dd70234661fa7.ts
BBC,p6p://142.54.189.230:2215/64df446d0008ef2005697425049e4588.ts
CNN,p6p://142.54.189.230:2215/64df44980009ee7c056a1c5c030731c7.ts
discovery,p6p://142.54.189.230:2215/64df5c0d000bf8fe05c5bde17ed0309e.ts
disney,p6p://142.54.189.230:2215/64df5c370009277b05c661456c657811.ts
foxsport2,p6p://142.54.189.227:2215/64706cdb0007d9d304e5cf7644fe45aa.ts
BBC,p6p://htvro.8800.org:2378/6076e7d80004e9660267bcf40a1a0ba4.ts
MOMO,p6p://142.54.189.230:2215/64df44f10007b01e056b776826a703aa.ts
纬来体育,p6p://142.54.189.230:2215/64df434b000e4fa8056508ad7eb544f1.ts
CCTV-1HD,p6p://142.54.189.230:2215/64df4e39000298bd058fb75f6f793316.ts
CCTV-2HD,p6p://142.54.189.230:2215/64df4e67000820a105906c772cd32f49.ts
CCTV-3HD,p6p://142.54.189.230:2215/64df4e89000a4ed70590f1d37a573286.ts
CCTV-4HD,p6p://142.54.189.230:2215/64df4ea40006483405915a515f9646f7.ts
CCTV-5HD,p6p://142.54.189.230:2215/64df4ebf00068c480591c3d91baf3c83.ts
CCTV-5+HD,p6p://142.54.189.230:2215/64df503c00022ac6059792f804d651bd.ts
CCTV-6HD,p6p://142.54.189.230:2215/64df4ede000dbb8905923ec6442531c0.ts
CCTV-7HD,p6p://142.54.189.230:2215/64df4f0300019c2d0592cc3161373a6c.ts
CCTV-8HD,p6p://142.54.189.230:2215/64df4f1f0005371005933a7b56a10c94.ts
CCTV-9HD,p6p://142.54.189.230:2215/64df4f3f000488480593b74c4f2b43d2.ts
CCTV-10HD,p6p://142.54.189.230:2215/64df4f5e000d9fd9059432b626b91c45.ts
CCTV-11,p6p://142.54.189.230:2215/64df4f7c000e9bd30594a8256b494244.ts
CCTV-12HD,p6p://142.54.189.230:2215/64df4f9a0008ada905951bde12cd5d4e.ts
CCTV-13,p6p://142.54.189.230:2215/64df4fbe000b56780595a92a1ea85f2c.ts
CCTV-14HD,p6p://142.54.189.230:2215/64df4fec000d0dbb05965d475ae335b9.ts
CCTV-15HD,p6p://142.54.189.230:2215/64df50100006a70e0596e8410f7e18c3.ts
CHC家庭影院,p6p://142.54.189.230:2215/64df524500090962059f87e539814f92.ts
CHC动作电影,p6p://142.54.189.230:2215/64df522000028fae059ef5b741fa1d46.ts
CHC高清电影,p6p://142.54.189.230:2215/64df526f0007690e05a02b8862980d8c.ts
风云剧场,p6p://142.54.189.230:2215/64e0d108000c65f50b76b2787f437ea0.ts
海南卫视,p6p://142.54.189.230:2215/64e0d07600008ecb0b74752a50982739.ts
黑龙江卫视,p6p://142.54.189.230:2215/64e0d0a00008b5130b751b4e390949c9.ts
广东卫视HD,p6p://142.54.189.230:2215/64df51140004d9ca059adf74103833c9.ts
江苏卫视HD,p6p://142.54.189.230:2215/64df50ba0001a61e05997f0951450b82.ts
浙江卫视HD,p6p://142.54.189.230:2215/64df5090000d4a190598ddf7166a453b.ts
湖南卫视HD,p6p://142.54.189.230:2215/64df50670003ee5905983b6d504e0ab8.ts
安徽高清HD,p6p://142.54.189.230:2215/64df515e0008bdb3059c017e298b6768.ts
北京卫视HD,p6p://142.54.189.230:2215/64df50e700054825059a2fbb5c2266d3.ts
山东卫视HD,p6p://142.54.189.230:2215/64e0d04c0009d0620b73d36c210c75c0.ts
深圳卫视HD,p6p://142.54.189.230:2215/64df5139000ad969059b7182586e1f65.ts
东南卫视,p6p://142.54.189.230:2215/64e0cf180001250c0b6f1e1a02485ea9.ts
海峡卫视,p6p://142.54.189.230:2215/64e0ceef0008bb9e0b6e7fe645584f07.ts
四川卫视,p6p://142.54.189.230:2215/64e0d13e0008a3650b77846e25c7163b.ts
东方卫视,p6p://142.54.189.230:2215/64e0cfb10008ee2a0b7175c510a62924.ts
湖北卫视,p6p://142.54.189.230:2215/64e0cfec0005e6bd0b725b7276d336d0.ts
重庆卫视,p6p://142.54.189.230:2215/64e0d0cd00052d360b75ca2b3b072946.ts
黑龙江,p6p://142.54.189.230:2215/64e0d0a00008b5130b751b4e390949c9.ts
泉州-1,p6p://142.54.189.230:2215/64df51880000333b059ca35b296f6292.ts
泉州-2,p6p://142.54.189.230:2215/64df51ab0001ad84059d2c712f0431da.ts
泉州-3,p6p://142.54.189.230:2215/64df51cd000cf7c7059db42f1e182231.ts
泉州-4,p6p://142.54.189.230:2215/64df51f500024770059e4db0314d26c3.ts
福建综合,p6p://142.54.189.230:2215/64e0cf5400035a080b70090672dc177c.ts
金鹰卡通,p6p://142.54.189.230:2215/64e0cf85000e5e9b0b70cb3d67934347.ts
都市剧场,p6p://142.54.189.230:2215/64e0cecc0002f9900b6df5b72ec12ee7.ts
精彩影视,p6p://142.54.189.230:2215/64e0ce310005eaad0b6b98fa39b36cb2.ts
全纪实,p6p://142.54.189.230:2215/4e0ce8200013aff0b6cd42a57477be0.ts
求索纪录,p6p://142.54.189.230:2215/64e0cdf700059e870b6ab65b741064d7.ts
劲爆体育,p6p://142.54.189.230:2215/64e0ce5b0008d2180b6c3dc6072927d6.ts
新视觉,p6p://142.54.189.230:2215/64e0cdcc0008acd50b6a0f2e2fe75e5e.ts
凤凰中文,p6p://142.54.189.230:2215/64df4dbc000cf286058dd1b77e200c8c.ts
凤凰资讯,p6p://142.54.189.230:2215/64df4d94000505f2058d33745c142bdb.ts
TVB无线新闻,p6p://142.54.189.230:2215/64df13d8000a1ec304abae6b03b97a73.ts
TVBJ2,p6p://142.54.189.230:2215/64df145e0003949404adb826220f65c7.ts
TVB明珠,p6p://142.54.189.230:2215/64df14850006012004ae511a551c5e4a.ts
TVB翡翠,p6p://142.54.189.230:2215/64df143900021cb404ad274066611259.ts
TVB明珠,p6p://142.54.189.230:2215/64df14020000dd2d04ac501a15c52a06.ts
互动新闻,p6p://142.54.189.230:2215/64df13d8000a1ec304abae6b03b97a73.ts
TVBJ5,p6p://142.54.189.230:2215/64df14850006012004ae511a551c5e4a.ts
TVB,p6p://142.54.189.230:2215/64df143900021cb404ad274066611259.ts
明珠,p6p://142.54.189.230:2215/64df14020000dd2d04ac501a15c52a06.ts
🌨135,#genre#
民视,mitv://135.148.104.228:19806/e85920ffa4de4c2cbab08ad68fd1d5ae
台视,mitv://135.148.104.228:19806/333435199f804b03aad4410d4674aaeb
大爱,mitv://135.148.104.228:19806/3a1fb2af7f384a148c57899bb1b50dfb
KLT-靖天国际台,mitv://135.148.104.228:19806/924e7a65eec84eddade5f03c3d5ebb37
中视,mitv://135.148.104.228:19806/695746eb4c094292a862a53216d54dac
霹雳台湾台,mitv://135.148.104.228:19806/0e3ab414dfb34fccb76d20665cd03da4
华视,mitv://135.148.104.228:19806/2ebe6c2c5cfd454ebdc30acc44e683d7
公视,mitv://135.148.104.228:19806/345c7e0b5a7545cfacafed5319da0351
靖天资讯台,mitv://135.148.104.228:19806/f412c238a0594d74a72da81118a27f98
靖天综合台,mitv://135.148.104.228:19806/9617767eac9b4ce792a24a442e821b13
靖天育乐台,mitv://135.148.104.228:19806/056c144c71cc4b58be94ec2b1bc6409d
中视经典台,mitv://135.148.104.228:19806/b0fa86c1552742ffb1e5b79fcc2a9f5e
中视菁采台,mitv://135.148.104.228:19806/abf4b02e6c7d408ebc9947ae5b2e11c3
客家电视台,mitv://135.148.104.228:19806/12c8600cdaec420b96693e6cf2e37f67
TVBS精采台,mitv://135.148.104.228:19806/0af9c12ec2a347b9b626002b0d10f37c
壹电视综合,mitv://135.148.104.228:19806/cf21d5f3323f485b81fd561e01ddb505
纬来精采,mitv://135.148.104.228:19806/28427e22e6804e4a8ebd65671e789376
台视综合台,mitv://135.148.104.228:19806/b8121a70de4c4ce1aa94361a1689297a
民视第一台,mitv://135.148.104.228:19806/c29c4ad3a69749f4908e9ae4cab91032
民视台湾台,mitv://135.148.104.228:19806/38f827cbd65f4fd8af9c173dc13f6cc7
靖天欢乐台,mitv://135.148.104.228:19806/292ac060fb694ab6bab52a705abd0444
探索频道,mitv://135.148.104.228:19806/c7afe2fe39a04c1dada51462430dce8a
八大优频道,mitv://135.148.104.228:19806/108382b44b1d4a45ae635297d23a4b61
三立戏剧台,mitv://135.148.104.228:19806/3e3919a7f09443d1b07bdea99f22e42f
龙华戏剧,mitv://135.148.104.228:19806/b3526dee03424c8090e6d4d5e787c56b
靖天戏剧台,mitv://135.148.104.228:19806/08786346511f4fbbbbfe0c4e72ad9409
靖洋戏剧台,mitv://135.148.104.228:19806/0089fb08f1b448b99c18ce438a9f7fc5
靖天日本台,mitv://135.148.104.228:19806/a3d3573d8c2543bd81a38c0cf885f56d
中视新闻台,mitv://135.148.104.228:19806/75f4ea0339f14b62b1df49ede1723daa
寰宇新闻台,mitv://135.148.104.228:19806/33c00ed7adda475f9afe8adbd600bd9a
华视新闻,mitv://135.148.104.228:19806/ad4759ce4ff244efaa766154165e5d39
美亚电影台HD,mitv://135.148.104.228:19806/6c34f21c2c634e5db469a2971a6e4ed0
龙华电影,mitv://135.148.104.228:19806/40368423d7dc44baaac3fbfc644ee9bf
Smart知识台,mitv://135.148.104.228:19806/b90dd56d139b4ef9af62cfa2a07478f8
靖天电影台,mitv://135.148.104.228:19806/37bdc9a3001d4081a0f0885b317d7221
公视台语台,mitv://135.148.104.228:19806/2bc76898bf1043f4b7eb62fa24759e09
amc电影台,mitv://135.148.104.228:19806/951cecbe3fd745498d5216c042600ccf
东森幼幼台,mitv://135.148.104.228:19806/f426ffd2f2744109aedcfaa04fed3a6e
壹电视电影台,mitv://135.148.104.228:19806/8ce448f9cbae4feb805286d5b11bcf4d
纬来综合台,mitv://135.148.104.228:19806/9ca438ac1af6416087c98ee06bb3e512
采昌影剧台,mitv://135.148.104.228:19806/2f739a4b287f479bbd28c962f1eb6367
八大第一台,mitv://135.148.104.228:19806/ef3ddf51945a48beabd3f79eeafe8ac0
佛卫慈悲台,mitv://135.148.104.228:19806/61d88141c1fe4dccac7b23e365606290
八大综合台,mitv://135.148.104.228:19806/5bc105affae344648b1b19d46233e6e6
三立台湾台,mitv://135.148.104.228:19806/82c3325594cc42bcb28b18426623428e
三立都会台,mitv://135.148.104.228:19806/d246662584364ea6aad39cb2c7767eec
东森综合台,mitv://135.148.104.228:19806/96888fe237044e2e97823cc5e215e1a3
中天综合台,mitv://135.148.104.228:19806/3e0f75883e414bb98765c2eab11991be
中天娱乐台,mitv://135.148.104.228:19806/4ec900f6e5c0468db4b5f6743efa6508
东森戏剧台,mitv://135.148.104.228:19806/d6863286fa4a40cbbf9f93bd5c1e5733
八大戏剧台,mitv://135.148.104.228:19806/a5393bab3516410fb2bd81ea2329f7b3
TVBS欢乐台,mitv://135.148.104.228:19806/115a1e134813400abd3e49bad3af517c
纬来戏剧台,mitv://135.148.104.228:19806/8a65b7456abb49f0bd564d6741cd4542
高点综合台,mitv://135.148.104.228:19806/87ef49531c3c4f70b86874445d32ff0d
壹电视新闻台,mitv://135.148.104.228:19806/dc5cf9b6bd4a43aa973b9beea88e631b
东森新闻台,mitv://135.148.104.228:19806/311e31668d704df7ade8a4d5e745d49b
中天新闻台,mitv://135.148.104.228:19806/1180a44e6cef425e826c3e798f7f3ea9
民视新闻台,mitv://135.148.104.228:19806/96f9b2974a86449f9a6f881b4e23ca03
三立新闻台,mitv://135.148.104.228:19806/27c4d09b970a447dae2ef153650b7ac1
TVBS新闻台,mitv://135.148.104.228:19806/53f80a10fb054d5ab0649a59980025a9
TVBS,mitv://135.148.104.228:19806/5fe15c41a5ed4d5f9262ee28464c45c0
东森电影台,mitv://135.148.104.228:19806/90fe82037af64fd3bfc08879b08f3e2f
纬来电影台,mitv://135.148.104.228:19806/73fb2db46b6c4ec885e3709d9b7a4983
龙祥电影,mitv://135.148.104.228:19806/1c325d3c69ec458c852b173bf2e397a9
HBO,mitv://135.148.104.228:19806/ccabaebf243e4385a8f39a6abf31f8bb
东森洋片台,mitv://135.148.104.228:19806/29384d5c65734485903a3e592c9ef54f
AXN,mitv://135.148.104.228:19806/6c01776274094a4191d223378054782b
好莱坞电影台,mitv://135.148.104.228:19806/c4810d15af404015859a5fc5059e4716
JET综合台,mitv://135.148.104.228:19806/834c314a8ff844b0a9c3ea729ad8516b
国兴卫视,mitv://135.148.104.228:19806/341ef44c383e42aabb387120e1dade1c
三立iNEWS,mitv://135.148.104.228:19806/6ec25b8c951a47cfb921435fb1968c16
龙华偶像,mitv://135.148.104.228:19806/a7b822eb3c86487b960d27a273d5e0b6
公视3台,mitv://135.148.104.228:19806/facf020d07f54fa8aef38a5c8b127758
大爱2台,mitv://135.148.104.228:19806/c549d8292cd14ac6a77bf310fba08b65
HBO强档巨献,mitv://135.148.104.228:19806/7199aae1ab984d4fa9562d1babe7ba06
HBO原创巨献,mitv://135.148.104.228:19806/39c393cd52cb4a1b9b51a542f897570e
