🐼电视公告,#genre#
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8$移动高清|回看
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225960/1.m3u8$移动|回看
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8$移动高清|回看
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225962/1.m3u8$移动|回看
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8$移动高清|回看
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8$移动高清|回看
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8$移动高清|回看
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225991/1.m3u8$移动|回看
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8$移动高清|回看
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225929/1.m3u8$移动|回看
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8$移动高清|回看
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8$移动高清|回看
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225995/1.m3u8$移动|回看
辽宁卫视,http://39.134.67.108/PLTV/88888888/224/3221225944/1.m3u8$移动|回看
青海卫视,http://39.134.67.108/PLTV/88888888/224/3221225948/1.m3u8$移动|回看
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8$移动高清|回看
陕西卫视,http://39.134.67.108/PLTV/88888888/224/3221225989/1.m3u8$移动|回看
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8$移动高清|回看
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225997/1.m3u8$移动|回看
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8$移动高清|回看
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8$移动高清|回看
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8$移动|回看
新疆卫视,http://39.134.67.108/PLTV/88888888/224/3221225999/1.m3u8$移动|回看
云南卫视,http://39.134.67.108/PLTV/88888888/224/3221225957/1.m3u8$移动|回看
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8$移动高清|回看
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8$移动高清|回看
兵团卫视,http://39.134.67.108/PLTV/88888888/224/3221226005/1.m3u8$移动|回看
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221226038/1.m3u8$移动|回看
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8$移动|回看
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221226030/1.m3u8$移动|回看
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8$移动|回看
河南卫视,http://39.134.67.108/PLTV/88888888/224/3221226023/1.m3u8$移动|回看
黑龙江卫视,http://39.134.67.108/PLTV/88888888/224/3221226006/1.m3u8$移动|回看
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221226015/1.m3u8$移动|回看
湖南卫视,http://39.134.67.108/PLTV/88888888/224/3221226000/1.m3u8$移动|回看
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8$移动|回看
内蒙古卫视,http://39.134.67.108/PLTV/88888888/224/3221226017/1.m3u8$移动|回看
宁夏卫视,http://39.134.67.108/PLTV/88888888/224/3221226028/1.m3u8$移动|回看
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221226034/1.m3u8$移动|回看
山西卫视,http://39.134.67.108/PLTV/88888888/224/3221226009/1.m3u8$移动|回看
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221226014/1.m3u8$移动|回看
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221226003/1.m3u8$移动|回看
延边卫视,http://39.134.67.108/PLTV/88888888/224/3221226040/1.m3u8$移动|回看
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221226001/1.m3u8$移动|回看

北京卫视,http://60.223.224.176:8888/newlive/live/hls/18/live.m3u8
东方卫视,http://60.223.224.176:8888/newlive/live/hls/19/live.m3u8
广东卫视,http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8
江苏卫视,http://60.223.224.176:8888/newlive/live/hls/21/live.m3u8
湖南卫视,http://60.223.224.176:8888/newlive/live/hls/22/live.m3u8
浙江卫视,http://60.223.224.176:8888/newlive/live/hls/23/live.m3u8
河南卫视,http://60.223.224.176:8888/newlive/live/hls/32/live.m3u8
湖北卫视,http://60.223.224.176:8888/newlive/live/hls/33/live.m3u8

天津卫视,http://111.160.17.2:59901/tsfile/live/0001_21.m3u8$联通酒店
北京卫视,http://111.160.17.2:59901/tsfile/live/0001_28.m3u8$联通酒店
湖北卫视,http://111.160.17.2:59901/tsfile/live/0001_29.m3u8$联通酒店
卡酷,http://111.160.17.2:59901/tsfile/live/0001_30.m3u8$联通酒店
重庆卫视,http://111.160.17.2:59901/tsfile/live/0001_31.m3u8$联通酒店
安徽卫视,http://111.160.17.2:59901/tsfile/live/0001_32.m3u8$联通酒店
金鹰卡通,http://111.160.17.2:59901/tsfile/live/0001_33.m3u8$联通酒店
四川卫视,http://111.160.17.2:59901/tsfile/live/0001_34.m3u8$联通酒店
海南卫视,http://111.160.17.2:59901/tsfile/live/0001_35.m3u8$联通酒店
黑龙江卫视,http://111.160.17.2:59901/tsfile/live/0001_36.m3u8$联通酒店
吉林卫视,http://111.160.17.2:59901/tsfile/live/0001_37.m3u8$联通酒店
江苏卫视,http://111.160.17.2:59901/tsfile/live/0001_38.m3u8$联通酒店
河北卫视,http://111.160.17.2:59901/tsfile/live/0001_39.m3u8$联通酒店
浙江卫视,http://111.160.17.2:59901/tsfile/live/0001_40.m3u8$联通酒店
辽宁卫视,http://111.160.17.2:59901/tsfile/live/0001_41.m3u8$联通酒店
上海卫视,http://111.160.17.2:59901/tsfile/live/0001_42.m3u8$联通酒店
江西卫视,http://111.160.17.2:59901/tsfile/live/0001_43.m3u8$联通酒店
广西卫视,http://111.160.17.2:59901/tsfile/live/0001_44.m3u8$联通酒店
三沙卫视,http://111.160.17.2:59901/tsfile/live/0001_45.m3u8$联通酒店
贵州卫视,http://111.160.17.2:59901/tsfile/live/0001_46.m3u8$联通酒店
河南卫视,http://111.160.17.2:59901/tsfile/live/0001_47.m3u8$联通酒店
广东卫视,http://111.160.17.2:59901/tsfile/live/0001_48.m3u8$联通酒店
深圳卫视,http://111.160.17.2:59901/tsfile/live/0001_49.m3u8$联通酒店
湖南卫视,http://111.160.17.2:59901/tsfile/live/0001_50.m3u8$联通酒店

河南卫视,http://1.197.249.194:9901/tsfile/live/0139_1.m3u8$河南电信1080
浙江卫视,http://1.197.249.194:9901/tsfile/live/0124_1.m3u8$河南电信酒店
湖南卫视,http://1.197.249.194:9901/tsfile/live/0128_1.m3u8$河南电信酒店
东方卫视,http://1.197.249.194:9901/tsfile/live/0107_1.m3u8$河南电信酒店
江苏卫视,http://1.197.249.194:9901/tsfile/live/0127_1.m3u8$河南电信酒店
安徽卫视,http://1.197.249.194:9901/tsfile/live/0130_1.m3u8$河南电信酒店
北京卫视,http://1.197.249.194:9901/tsfile/live/0122_1.m3u8$河南电信酒店
深圳卫视,http://1.197.249.194:9901/tsfile/live/0126_1.m3u8$河南电信酒店
重庆卫视,http://1.197.249.194:9901/tsfile/live/0142_1.m3u8$河南电信酒店
山东卫视,http://1.197.249.194:9901/tsfile/live/0131_1.m3u8$河南电信酒店
贵州卫视,http://1.197.249.194:9901/tsfile/live/0120_1.m3u8$河南电信酒店
陕西卫视,http://1.197.249.194:9901/tsfile/live/0136_1.m3u8$河南电信酒店
广西卫视,http://1.197.249.194:9901/tsfile/live/0113_1.m3u8$河南电信酒店
云南卫视,http://1.197.249.194:9901/tsfile/live/0119_1.m3u8$河南电信酒店
四川卫视,http://1.197.249.194:9901/tsfile/live/0123_1.m3u8$河南电信酒店
湖北卫视,http://1.197.249.194:9901/tsfile/live/0132_1.m3u8$河南电信酒店
河北卫视,http://1.197.249.194:9901/tsfile/live/0117_1.m3u8$河南电信酒店
江西卫视,http://1.197.249.194:9901/tsfile/live/0138_1.m3u8$河南电信酒店
山西卫视,http://1.197.249.194:9901/tsfile/live/0118_1.m3u8$河南电信酒店

🐼数字电视,#genre#


第一剧场,http://121.19.134.10:4022/udp/239.253.92.18:6079
风云剧场,http://121.19.134.10:4022/udp/239.253.92.22:6073
怀旧剧场,http://121.19.134.10:4022/udp/239.253.92.98:6120
风云音乐,http://121.19.134.10:4022/udp/239.253.92.111:8060
风云足球,http://121.19.134.10:4022/udp/239.253.92.110:8061
高尔夫网球,http://121.19.134.10:4022/udp/239.253.92.117:8062
武术世界,http://121.19.134.10:4022/udp/239.253.92.141:8064
国防军事,http://121.19.134.10:4022/udp/239.253.92.119:8065
世界地理,http://121.19.134.10:4022/udp/239.253.92.113:8066
老故事,http://121.19.134.10:4022/udp/239.253.92.132:8068
环球奇观,http://121.19.134.10:4022/udp/239.253.92.130:8069
文物宝库,http://121.19.134.10:4022/udp/239.253.92.159:8070
国学,http://121.19.134.10:4022/udp/239.253.92.158:8071
摄影,http://121.19.134.10:4022/udp/239.253.92.144:8085

梨园,http://121.19.134.10:4022/udp/239.253.92.152:8086
纪实,http://183.66.13.82:60033/tsfile/live/1018_1.m3u8
都市剧场,http://183.66.13.82:60033/tsfile/live/1023_1.m3u8
金鹰卡通,http://183.66.13.82:60033/tsfile/live/0117_2.m3u8
嘉佳卡通,http://183.66.13.82:60033/tsfile/live/0119_1.m3u8
卡酷动画,http://183.66.13.82:60033/tsfile/live/0126_2.m3u8
少儿动画,http://183.66.13.82:60033/tsfile/live/0140_2.m3u8
经典电影,http://183.66.13.82:60033/tsfile/live/0111_2.m3u8
喜剧影院,http://183.66.13.82:60033/tsfile/live/0109_2.m3u8
动作影院,http://183.66.13.82:60033/tsfile/live/0110_2.m3u8

中央新影-老故事,http://60.255.240.247:8090/live/lgs_2000.m3u8
中央新影-中学生,http://60.255.240.247:8090/live/zxs_4000.m3u8
中央新影-发现之旅,http://60.255.240.247:8090/live/fxzl_2000.m3u8
CHC高清电影,http://60.255.240.247:8090/live/lnwsCHC-HDH265_4000.m3u8
CHC动作电影,http://60.255.240.247:8090/live/wqCHCdzdyH265_4000.m3u8
CHC家庭影院,http://60.255.240.247:8090/live/jbtygqCHCjtyyH265_4000.m3u8
重温经典,http://60.255.240.247:8090/live/CWJD_4000.m3u8
新视觉,http://60.255.240.247:8090/live/ycxsjH265_4000.m3u8
动漫秀场,http://60.255.240.247:8090/live/yybb-dmxc-H265_4000.m3u8
都市剧场,http://60.255.240.247:8090/live/yxfydsjcHDH265_4000.m3u8
法治天地,http://60.255.240.247:8090/live/fztx_4000.m3u8
纪实科教,http://60.255.240.247:8090/live/bjjs_2000.m3u8
嘉佳卡通,http://60.255.240.247:8090/live/jjkt_2000.m3u8
家庭理财,http://60.255.240.247:8090/live/jtlc_4000.m3u8
财富天下,http://60.255.240.247:8090/live/cftx_4000.m3u8
金鹰纪实,http://60.255.240.247:8090/live/jyjsHDH265_4000.m3u8
金鹰卡通,http://60.255.240.247:8090/live/jykt_2000.m3u8
劲爆体育,http://60.255.240.247:8090/live/lqhxjcHDH265_4000.m3u8
卡酷少儿,http://60.255.240.247:8090/live/kkkt_4000.m3u8
快乐垂钓,http://60.255.240.247:8090/live/fyzqklcdHDH265_4000.m3u8
梨园频道,http://60.255.240.247:8090/live/ly_4000.m3u8
魅力足球,http://60.255.240.247:8090/live/mlyy_4000.m3u8
生活时尚,http://60.255.240.247:8090/live/shssH265_4000.m3u8
四海钓鱼,http://60.255.240.247:8090/live/shdy_4000.m3u8
天元围棋,http://60.255.240.247:8090/live/tywq_2000.m3u8
武术世界,http://60.255.240.247:8090/live/wssj_4000.m3u8
先锋乒羽,http://60.255.240.247:8090/live/xfpy_4000.m3u8
证劵服务,http://60.255.240.247:8090/live/jz_2000.m3u8
中国天气,http://60.255.240.247:8090/live/zgqx_4000.m3u8

CCTV风云足球,http://111.61.236.247:9081/hls/58/index.m3u8
CCTV世界地理,http://111.61.236.247:9081/hls/62/index.m3u8

//01中央广播电视总台
央广购物,https://playlive.cnrmall.com/live/cnrxp2019_1200.m3u8
聚鲨环球精选,
环球奇观
中国交通,http://tvbox6.icu/tv/gdmzyd.php?id=96

CCTV卫生健康
CCTV风云足球,http://59.62.8.250:9901/tsfile/live/0108_1.m3u8
CCTV风云足球,http://183.11.239.36:808/hls/133/index.m3u8
CCTV央视文化精品,http://tvbox6.icu/tv/iptv2.php?id=30
CCTV风云音乐,http://tvbox6.icu/tv/iptv2.php?id=33
CCTV第一剧场,http://tvbox6.icu/tv/iptv2.php?id=31
CCTV怀旧剧场,http://tvbox6.icu/tv/iptv2.php?id=26
CCTV风云剧场,http://tvbox6.icu/tv/iptv2.php?id=32
CCTV世界地理,http://tvbox6.icu/tv/iptv2.php?id=28
CCTV电视指南,http://tvbox6.icu/tv/gdmzyd.php?id=109
CCTV兵器科技,http://tvbox6.icu/tv/iptv2.php?id=29
CCTV女性时尚
CCTV央视台球

//02电影卫星频道节目制作中心

CHC影迷电影,http://php.jdshipin.com/TVOD/iptv.php?id=chcymdy
CHC动作电影,http://php.jdshipin.com/TVOD/iptv.php?id=chcdzdy
CHC家庭影院,http://php.jdshipin.com/TVOD/iptv.php?id=chcjtyy

CHC高清电影,http://27.17.111.252:8118/udp/239.69.1.241:11088
CHC动作电影,http://27.17.111.252:8118/udp/239.69.1.242:11094
CHC家庭影院,http://27.17.111.252:8118/udp/239.69.1.243:11100

CHC动作电影,http://fxgm.fxjf.work:19901/tsfile/live/1015_1.m3u8
CHC家庭影院,http://fxgm.fxjf.work:19901/tsfile/live/1014_1.m3u8
CHC影迷电影,http://fxgm.fxjf.work:19901/tsfile/live/1016_1.m3u8
CHC影迷电影,http://149.88.85.102:1354/cqyx.php?id=chcgq
CHC动作电影,http://149.88.85.102:1354/cqyx.php?id=chcdz
CHC家庭影院,http://149.88.85.102:1354/cqyx.php?id=chcjt
CHC影迷电影,http://tvbox6.icu/tv/iptv2.php?id=88


//03中国广播电视网络集团有限公司（每日健身、体育赛事、重温经典）
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8$北方广电
重温经典,http://36.108.172.237:10097/stream/channelid/1129822714
重温经典,http://36.108.172.237:10005/stream/channelid/1658622386
重温经典,http://111.160.17.2:59901/tsfile/live/0001_20.m3u8

//04中央新闻纪录电影制片厂(集团)老故事

//05北京科学教育电影制片厂（中学生、发现之旅）

//06中国教育电视台（早期教育）
//07中国气象局（中国天气）
中国天气,http://tvbox6.icu/tv/gdmzyd.php?id=100

//08中国艺术档案学会（书画、音像世界）

//09中国健康教育中心（百姓健康）
//10北京广播电视台（优优宝贝、车迷、中华特产、四海钓鱼、环球旅游、生态环境）
车迷频道,
中华特产,http://tvbox6.icu/tv/gdmzyd.php?id=114
四海钓鱼,
环球旅游,
足球
新动漫
家庭理财,
东方财经,
动漫秀场,http://tvbox6.icu/tv/gdmzyd.php?id=83
游戏风云,
乐游,
法治天地,
都市剧场,http://tvbox6.icu/tv/gdmzyd.php?id=99
欢笑剧场,http://tvbox6.icu/tv/gdmzyd.php?id=98
金色学堂
新视觉,http://tvbox6.icu/tv/gdmzyd.php?id=97
求索纪录4K,http://tvbox6.icu/tv/gdmzyd.php?id=104
风尚购物
陶瓷
收藏天下
文物宝库,http://live.dxhmt.cn:9080/19903718786/503136115d714e6796389709a5c74f77.m3u8
国学
精彩影视
茶
汽摩,http://tvbox6.icu/tv/gdmzyd.php?id=105
睛彩青少
晴采竞技,http://webmail.axxe.top:4022/udp/239.3.1.125:8001$北京联通组播
晴彩竞技,http://122.232.188.43:1883/udp/233.50.202.26:5140
晴彩篮球,http://122.232.188.43:1883/udp/233.50.202.27:5140
晴彩广场舞,http://122.232.188.43:1883/udp/233.50.202.29:5140
晴彩羽毛球,http://122.232.188.43:1883/udp/233.50.202.28:5140
河北杂技,
佰乐购
东北戏曲
之江纪录
居家购物
南方购物,http://tvbox6.icu/tv/gdmzyd.php?id=113
岭南戏曲
现代教育,http://tvbox6.icu/tv/gdmzyd.php?id=102
宜和购物

//系列

魅力时尚,http://tvbox6.icu/tv/gdmzyd.php?id=110
热播剧场,http://tvbox6.icu/tv/gdmzyd.php?id=111
中国气象,http://tvbox6.icu/tv/iptv2.php?id=87

🐼移动专区,#genre#
//牡丹江
CCTV1,http://39.134.64.87:6610/PLTV/88888888/224/3221226016/index.m3u8?IASHttpSessionId=
CCTV1,http://39.134.64.87:6610/PLTV/88888888/224/3221226559/index.m3u8?IASHttpSessionId=
CCTV2,http://39.134.64.87:6610/PLTV/88888888/224/3221225588/index.m3u8?IASHttpSessionId=
CCTV3,http://39.134.64.87:6610/PLTV/88888888/224/3221226021/index.m3u8?IASHttpSessionId=
CCTV4,http://39.134.64.87:6610/PLTV/88888888/224/3221226428/index.m3u8?IASHttpSessionId=
CCTV5,http://39.134.64.87:6610/PLTV/88888888/224/3221226019/index.m3u8?IASHttpSessionId=
CCTV6,http://39.134.64.87:6610/PLTV/88888888/224/3221226010/index.m3u8?IASHttpSessionId=
CCTV7,http://39.134.64.87:6610/PLTV/88888888/224/3221225733/index.m3u8?IASHttpSessionId=
CCTV8,http://39.134.64.87:6610/PLTV/88888888/224/3221226008/index.m3u8?IASHttpSessionId=
CCTV9,http://39.134.64.87:6610/PLTV/88888888/224/3221225734/index.m3u8?IASHttpSessionId=
CCTV10,http://39.134.64.87:6610/PLTV/88888888/224/3221226473/index.m3u8?IASHttpSessionId=
CCTV10,http://39.134.64.87:6610/PLTV/88888888/224/3221225730/index.m3u8?IASHttpSessionId=
CCTV11,http://39.134.64.87:6610/PLTV/88888888/224/3221226565/index.m3u8?IASHttpSessionId=
CCTV11,http://39.134.64.87:6610/PLTV/88888888/224/3221225597/index.m3u8?IASHttpSessionId=
CCTV12,http://39.134.64.87:6610/PLTV/88888888/224/3221225731/index.m3u8?IASHttpSessionId=
CCTV12,http://39.134.64.87:6610/PLTV/88888888/224/3221226568/index.m3u8?IASHttpSessionId=
CCTV13,http://39.134.64.87:6610/PLTV/88888888/224/3221226011/index.m3u8?IASHttpSessionId=
CCTV13,http://39.134.64.87:6610/PLTV/88888888/224/3221226537/index.m3u8?IASHttpSessionId=
CCTV13,http://39.134.64.87:6610/PLTV/88888888/224/3221226571/index.m3u8?IASHttpSessionId=
CCTV14,http://39.134.64.87:6610/PLTV/88888888/224/3221226591/index.m3u8?IASHttpSessionId=
CCTV14,http://39.134.64.87:6610/PLTV/88888888/224/3221225732/index.m3u8?IASHttpSessionId=
CCTV15,http://39.134.64.87:6610/PLTV/88888888/224/3221226476/index.m3u8?IASHttpSessionId=
CCTV15,http://39.134.64.87:6610/PLTV/88888888/224/3221225601/index.m3u8?IASHttpSessionId=
CCTV16,http://39.134.64.87:6610/PLTV/88888888/224/3221226100/index.m3u8?IASHttpSessionId=
CCTV17,http://39.134.64.87:6610/PLTV/88888888/224/3221225765/index.m3u8?IASHttpSessionId=
CETV1,http://39.134.64.87:6610/PLTV/88888888/224/3221225652/index.m3u8?IASHttpSessionId=
CETV2,http://39.134.64.87:6610/PLTV/88888888/224/3221226425/index.m3u8?IASHttpSessionId=
CETV4,http://39.134.64.87:6610/PLTV/88888888/224/3221225783/index.m3u8?IASHttpSessionId=
北京卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226450/index.m3u8?IASHttpSessionId=、
湖南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226307/index.m3u8?IASHttpSessionId=
东方卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226345/index.m3u8?IASHttpSessionId=
江苏卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226310/index.m3u8?IASHttpSessionId=
浙江卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226339/index.m3u8?IASHttpSessionId=
安徽卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226391/index.m3u8?IASHttpSessionId=
吉林卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226397/index.m3u8?IASHttpSessionId=
辽宁卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226546/index.m3u8?IASHttpSessionId=
黑龙江卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226327/index.m3u8?IASHttpSessionId=
河北卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226406/index.m3u8?IASHttpSessionId=
山东卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226456/index.m3u8?IASHttpSessionId=
天津卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226459/index.m3u8?IASHttpSessionId=
河南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226480/index.m3u8?IASHttpSessionId=
湖北卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226477/index.m3u8?IASHttpSessionId=
四川卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226338/index.m3u8?IASHttpSessionId=
东南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226341/index.m3u8?IASHttpSessionId=
